epoch,batch,id,mem (cpu),gpu,gpu (gb?)
1,25,before training adversary (1),42.72426598,637696,0.000637696
1,25,after training adversary (1),42.76491059,1307904,0.001307904
1,25,after training adversary (2),42.79067034,1979392,0.001979392
1,25,before training main model,42.79040819,1979392,0.001979392
1,25,after compiling,42.79280435,1661440,0.00166144
1,25,after training main model,42.91744563,10150912,0.010150912
1,26,before training anything,42.91797811,10150912,0.010150912
1,26,before training adversary (1),42.9180887,10150912,0.010150912
1,26,after training adversary (1),42.94200115,10643968,0.010643968
1,26,after training adversary (2),42.9671383,11173888,0.011173888
1,26,before training main model,42.96551219,11173888,0.011173888
1,26,after compiling,42.9633577,11174400,0.0111744
1,26,after training main model,43.03486157,19134464,0.019134464
1,27,before training anything,43.03486157,19134464,0.019134464
1,27,before training adversary (1),43.07461325,19134464,0.019134464
1,27,after training adversary (1),43.06112922,19620096,0.019620096
1,27,after training adversary (2),43.0936023,20115712,0.020115712
1,27,before training main model,43.0870528,20115712,0.020115712
1,27,after compiling,43.0859305,20116224,0.020116224
1,27,after training main model,43.15825766,27919616,0.027919616
1,28,before training anything,43.15776205,27919616,0.027919616
1,28,before training adversary (1),43.15829043,27919616,0.027919616
1,28,after training adversary (1),43.19198822,28401152,0.028401152
1,28,after training adversary (2),43.25319885,28973312,0.028973312
1,28,before training main model,43.25382963,28973312,0.028973312
1,28,after compiling,43.26064947,28973824,0.028973824
1,28,after training main model,43.2762839,36331264,0.036331264
1,29,before training anything,43.27499366,36331264,0.036331264
1,29,before training adversary (1),43.27519437,36331264,0.036331264
1,29,after training adversary (1),43.28539341,36852480,0.03685248
1,29,after training adversary (2),43.30879795,37391616,0.037391616
1,29,before training main model,43.32777882,37391616,0.037391616
1,29,after compiling,43.30095411,37392128,0.037392128
1,29,after training main model,43.37470669,44875776,0.044875776
1,30,before training anything,43.37304781,1226240,0.00122624
1,30,before training adversary (1),43.37475584,592640,0.00059264
1,30,after training adversary (1),43.42099149,1148160,0.00114816
1,30,after training adversary (2),43.44034509,1828864,0.001828864
1,30,before training main model,43.44031232,1828864,0.001828864
1,30,after compiling,43.43956275,1537280,0.00153728
1,30,after training main model,43.58027264,9752064,0.009752064
1,31,before training anything,43.58027264,9752064,0.009752064
1,31,before training adversary (1),43.58027264,9752064,0.009752064
1,31,after training adversary (1),43.58691226,10388480,0.01038848
1,31,after training adversary (2),43.61119744,10924288,0.010924288
1,31,before training main model,43.61308979,10924288,0.010924288
1,31,after compiling,43.63517542,10924800,0.0109248
1,31,after training main model,43.6915241,18370816,0.018370816
1,32,before training anything,43.69076634,18370816,0.018370816
1,32,before training adversary (1),43.69005773,18370816,0.018370816
1,32,after training adversary (1),43.7091328,18928384,0.018928384
1,32,after training adversary (2),43.73948006,19638784,0.019638784
1,32,before training main model,43.7368832,19638784,0.019638784
1,32,after compiling,43.73900083,19639296,0.019639296
1,32,after training main model,43.82285824,26948864,0.026948864
1,33,before training anything,43.81657907,26948864,0.026948864
1,33,before training adversary (1),43.8195241,26948864,0.026948864
1,33,after training adversary (1),43.84190464,27424512,0.027424512
1,33,after training adversary (2),43.86262221,27947264,0.027947264
1,33,before training main model,43.85835008,27947264,0.027947264
1,33,after compiling,43.86470298,27947776,0.027947776
1,33,after training main model,43.92518042,35222784,0.035222784
1,34,before training anything,43.92597914,35222784,0.035222784
1,34,before training adversary (1),43.92445542,35222784,0.035222784
1,34,after training adversary (1),43.95133338,35825152,0.035825152
1,34,after training adversary (2),43.96432589,36302336,0.036302336
1,34,before training main model,44.00636723,36302336,0.036302336
1,34,after compiling,43.96922061,36302848,0.036302848
1,34,after training main model,44.04781056,43895552,0.043895552
1,35,before training anything,44.07419699,1112064,0.001112064
1,35,before training adversary (1),44.07365632,591616,0.000591616
1,35,after training adversary (1),44.12511027,1185536,0.001185536
1,35,after training adversary (2),44.14301798,1856768,0.001856768
1,35,before training main model,44.14467277,1856768,0.001856768
1,35,after compiling,44.14319411,1584384,0.001584384
1,35,after training main model,44.29411942,9305088,0.009305088
1,36,before training anything,44.29148979,9305088,0.009305088
1,36,before training adversary (1),44.29074432,9305088,0.009305088
1,36,after training adversary (1),44.32640819,9859840,0.00985984
1,36,after training adversary (2),44.33352704,10355968,0.010355968
1,36,before training main model,44.33177395,10355968,0.010355968
1,36,after compiling,44.32896819,10356480,0.01035648
1,36,after training main model,44.39053926,18012416,0.018012416
1,37,before training anything,44.38899917,18012416,0.018012416
1,37,before training adversary (1),44.40359731,18012416,0.018012416
1,37,after training adversary (1),44.44314829,18472192,0.018472192
1,37,after training adversary (2),44.45637018,19120128,0.019120128
1,37,before training main model,44.45229466,19120128,0.019120128
1,37,after compiling,44.44893594,19120640,0.01912064
1,37,after training main model,44.4979241,26567680,0.02656768
1,38,before training anything,44.49436467,26567680,0.02656768
1,38,before training adversary (1),44.49277542,26567680,0.02656768
1,38,after training adversary (1),44.51912499,27066880,0.02706688
1,38,after training adversary (2),44.53889638,27631360,0.02763136
1,38,before training main model,44.53733171,27631360,0.02763136
1,38,after compiling,44.53349376,27631872,0.027631872
1,38,after training main model,44.58285875,35505920,0.03550592
1,39,before training anything,44.58614374,35505920,0.03550592
1,39,before training adversary (1),44.58040934,35505920,0.03550592
1,39,after training adversary (1),44.6364713,36024320,0.03602432
1,39,after training adversary (2),44.66139136,36587776,0.036587776
1,39,before training main model,44.67818496,36587776,0.036587776
1,39,after compiling,44.65256858,36588288,0.036588288
1,39,after training main model,44.72000512,43982592,0.043982592
1,40,before training anything,44.71048192,1084672,0.001084672
1,40,before training adversary (1),44.73683149,591360,0.00059136
1,40,after training adversary (1),44.74743603,1088000,0.001088
1,40,after training adversary (2),44.75174093,1621248,0.001621248
1,40,before training main model,44.75174093,1621248,0.001621248
1,40,after compiling,44.75087258,1329920,0.00132992
1,40,after training main model,44.86382797,9618944,0.009618944
1,41,before training anything,44.8610304,9618944,0.009618944
1,41,before training adversary (1),44.86110413,9618944,0.009618944
1,41,after training adversary (1),44.90484941,10156032,0.010156032
1,41,after training adversary (2),44.93799424,10695936,0.010695936
1,41,before training main model,44.93528678,10695936,0.010695936
1,41,after compiling,44.93198541,10696448,0.010696448
1,41,after training main model,45.00585677,18169088,0.018169088
1,42,before training anything,45.0022359,18169088,0.018169088
1,42,before training adversary (1),45.00362445,18169088,0.018169088
1,42,after training adversary (1),45.05436979,18764800,0.0187648
1,42,after training adversary (2),45.04898765,19336960,0.01933696
1,42,before training main model,45.04636211,19336960,0.01933696
1,42,after compiling,45.04618189,19337472,0.019337472
1,42,after training main model,45.09129523,27053056,0.027053056
1,43,before training anything,45.0923479,27053056,0.027053056
1,43,before training adversary (1),45.09253222,27053056,0.027053056
1,43,after training adversary (1),45.11420826,27611136,0.027611136
1,43,after training adversary (2),45.14135245,28136704,0.028136704
1,43,before training main model,45.13780122,28136704,0.028136704
1,43,after compiling,45.15324314,28137216,0.028137216
1,43,after training main model,45.21034957,35584000,0.035584
1,44,before training anything,45.20565555,35584000,0.035584
1,44,before training adversary (1),45.19882752,35584000,0.035584
1,44,after training adversary (1),45.22151117,36182272,0.036182272
1,44,after training adversary (2),45.25849395,36650752,0.036650752
1,44,before training main model,45.25901824,36650752,0.036650752
1,44,after compiling,45.2585472,36651264,0.036651264
1,44,after training main model,45.33087027,44152064,0.044152064
1,45,before training anything,45.33274214,1061888,0.001061888
1,45,before training adversary (1),45.33177958,566528,0.000566528
1,45,after training adversary (1),45.37976013,1086208,0.001086208
1,45,after training adversary (2),45.4175785,1712640,0.00171264
1,45,before training main model,45.4175785,1712640,0.00171264
1,45,after compiling,45.41859021,1440512,0.001440512
1,45,after training main model,45.54513203,9436928,0.009436928
1,46,before training anything,45.54371482,9436928,0.009436928
1,46,before training adversary (1),45.54328883,9436928,0.009436928
1,46,after training adversary (1),45.58184858,9973760,0.00997376
1,46,after training adversary (2),45.60503603,10468096,0.010468096
1,46,before training main model,45.60390144,10468096,0.010468096
1,46,after compiling,45.60313549,10468608,0.010468608
1,46,after training main model,45.66498509,17496576,0.017496576
1,47,before training anything,45.66485811,17496576,0.017496576
1,47,before training adversary (1),45.66601728,17496576,0.017496576
1,47,after training adversary (1),45.67390618,18013696,0.018013696
1,47,after training adversary (2),45.69913344,18521088,0.018521088
1,47,before training main model,45.6974377,18521088,0.018521088
1,47,after compiling,45.6996905,18521600,0.0185216
1,47,after training main model,45.80269261,26464768,0.026464768
1,48,before training anything,45.8022912,26464768,0.026464768
1,48,before training adversary (1),45.79090022,26464768,0.026464768
1,48,after training adversary (1),45.81647565,27142144,0.027142144
1,48,after training adversary (2),45.83256883,27649536,0.027649536
1,48,before training main model,45.8316759,27649536,0.027649536
1,48,after compiling,45.83146701,27650048,0.027650048
1,48,after training main model,45.91441101,35180544,0.035180544
1,49,before training anything,45.91529165,35180544,0.035180544
1,49,before training adversary (1),45.91937126,35180544,0.035180544
1,49,after training adversary (1),45.96489421,35879424,0.035879424
1,49,after training adversary (2),45.95383501,36503296,0.036503296
1,49,before training main model,45.95307315,36503296,0.036503296
1,49,after compiling,45.95377357,36503808,0.036503808
1,49,after training main model,46.05674701,43497472,0.043497472
1,50,after batches are done,46.05705421,43497472,0.043497472
1,50,after model test_on_batch,46.05238886,43624704,0.043624704
1,50,after adv test_on_batch,46.12105011,44888320,0.04488832
1,50,before reloading weights,46.12559667,44889856,0.044889856
1,50,after reloading weights,46.13585715,1097728,0.001097728
2,0,before training anything,46.1601792,1080320,0.00108032
2,0,before training adversary (1),46.16087552,561152,0.000561152
2,0,after training adversary (1),46.17929933,1138688,0.001138688
